Orthogroup_ID,Connectivity,Species_Count,Water_Buffalo,Wild_Yak,Takin
3,3,1.0,XP_052499872.1,XP_006060285.1,XP_005909384.2
3,3,1.0,XP_052499873.1,XP_006045186.3,XP_005901806.1
3,3,1.0,XP_052499875.1,XP_006047750.4,XP_070229337.1
3,3,1.0,XP_052499877.1,XP_006062709.3,XP_005910550.2
3,3,1.0,XP_052499878.1,XP_006054079.1,XP_005888435.2
3,3,1.0,XP_052499880.1,XP_006078077.1,XP_005888827.2
3,3,1.0,XP_052499881.1,XP_006062002.3,XP_070230167.1
3,3,1.0,XP_052499882.1,XP_006068430.1,XP_070229765.1
3,3,1.0,XP_052499883.1,XP_006041263.2,XP_005897383.1
3,3,1.0,XP_052499886.1,XP_006052825.3,XP_005892815.2
3,3,1.0,XP_052499887.1,XP_006052824.2,XP_005892816.1
3,3,1.0,XP_052499893.1,XP_006067060.1,XP_005897576.1
3,3,1.0,XP_052499894.1,XP_025148040.1,XP_005903819.1
3,3,1.0,XP_052499896.1,XP_006057916.4,XP_070230798.1
3,3,1.0,XP_052499899.1,XP_006069046.4,XP_005911333.2
3,3,1.0,XP_052499901.1,XP_006060284.3,XP_070230834.1
3,3,1.0,XP_052499905.1,XP_006070058.3,XP_005903671.2
3,3,1.0,XP_052499909.1,XP_006058022.3,XP_070229445.1
3,3,1.0,XP_052499917.1,XP_006069687.1,XP_005889859.2
3,3,1.0,XP_052499918.1,XP_006052827.3,XP_005892813.1
3,3,1.0,XP_052499919.1,XP_006080429.1,XP_005910491.1
3,3,1.0,XP_052499920.1,XP_006044573.4,XP_005911334.2
3,3,1.0,XP_052499922.1,XP_006047928.1,XP_070230049.1
3,3,1.0,XP_052499927.1,XP_025148716.1,XP_070230949.1
3,3,1.0,XP_052499928.1,XP_006066595.3,XP_005888069.1
3,3,1.0,XP_052499936.1,XP_025128295.1,XP_070215034.1
3,3,1.0,XP_052499938.1,XP_025148582.3,XP_070230363.1
3,3,1.0,XP_052499942.1,XP_025149530.1,XP_070229342.1
3,3,1.0,XP_052499943.1,NP_001277866.1,XP_005904697.1
3,3,1.0,XP_052499944.1,XP_006067760.1,XP_005889269.1
3,3,1.0,XP_052499945.1,XP_006063972.1,XP_005890836.2
3,3,1.0,XP_052499953.1,XP_006050618.1,XP_005890492.2
3,3,1.0,XP_052499956.1,XP_006067226.2,XP_014335592.2
3,3,1.0,XP_052499969.1,XP_006067234.2,XP_005901789.2
3,3,1.0,XP_052499976.1,XP_006067247.1,XP_005901792.1
3,3,1.0,XP_052499977.1,XP_006067217.1,XP_005901785.2
3,3,1.0,XP_052499982.1,XP_025149329.1,XP_070229738.1
3,3,1.0,XP_052499983.1,XP_006080428.3,XP_070229524.1
3,3,1.0,XP_052499984.1,XP_025148630.2,XP_005891164.2
3,3,1.0,XP_052499985.1,XP_006080320.4,XP_005899366.2
3,3,1.0,XP_052500002.1,XP_006063934.2,XP_070230927.1
3,3,1.0,XP_052500004.1,XP_025148007.1,XP_070229230.1
3,3,1.0,XP_052500012.1,XP_006058083.1,XP_005898369.1
3,3,1.0,XP_052500016.1,XP_006058040.3,XP_005898350.2
3,3,1.0,XP_052500018.1,XP_006058617.2,XP_005908388.1
3,3,1.0,XP_052500020.1,XP_006041654.2,XP_005900583.1
3,3,1.0,XP_052500021.1,XP_006079621.2,XP_005907422.2
3,3,1.0,XP_052500022.1,XP_025148828.3,XP_070230142.1
3,3,1.0,XP_052500031.1,XP_044803253.1,XP_070229220.1
3,3,1.0,XP_052500033.1,XP_044789839.2,XP_070215056.1
3,3,1.0,XP_052500039.1,XP_006042986.1,XP_005904659.1
3,3,1.0,XP_052500054.1,XP_025148940.1,XP_070230059.1
3,3,1.0,XP_052500055.1,XP_006051464.4,XP_005902679.1
3,3,1.0,XP_052500063.1,XP_006044504.1,XP_005910910.2
3,3,1.0,XP_052500064.1,XP_006075602.1,XP_005892633.1
3,3,1.0,XP_052500068.1,XP_006063277.2,XP_014333103.2
3,3,1.0,XP_052500070.1,XP_006044653.1,XP_005890457.1
3,3,1.0,XP_052500084.1,XP_006068910.1,XP_070229300.1
3,3,1.0,XP_052500087.1,XP_006046814.2,XP_005890807.1
3,3,1.0,XP_052500093.1,XP_006057981.3,XP_005897954.1
3,3,1.0,XP_052500094.1,XP_006063987.1,XP_005890845.2
3,3,1.0,XP_052500096.1,XP_006055148.1,XP_070229313.1
3,3,1.0,XP_052500114.1,XP_006078147.1,XP_005890912.1
3,3,1.0,XP_052500126.1,XP_025148179.1,XP_070230751.1
3,3,1.0,XP_052500129.1,XP_006076013.3,XP_014336677.2
3,3,1.0,XP_052500130.1,XP_025149900.3,XP_070230843.1
3,3,1.0,XP_052500132.1,XP_006057893.1,XP_005901527.1
3,3,1.0,XP_052500133.1,XP_006078153.1,XP_005890914.1
3,3,1.0,XP_052500135.1,XP_006070056.1,XP_005910845.2
3,3,1.0,XP_052500138.1,XP_006078346.2,XP_005890456.3
3,3,1.0,XP_052500139.1,XP_006058618.4,XP_005908398.2
3,3,1.0,XP_052500140.1,XP_025149247.3,XP_005890832.2
3,3,1.0,XP_052500144.1,XP_006057949.4,XP_070229371.1
3,3,1.0,XP_052500145.1,NP_001277888.1,XP_005888424.1
3,3,1.0,XP_052500148.1,XP_006057502.1,XP_014338456.2
3,3,1.0,XP_052500149.1,XP_025149932.2,XP_005909915.2
3,3,1.0,XP_052500150.1,XP_006057499.2,XP_014338459.2
3,3,1.0,XP_052500151.1,XP_006057500.2,XP_005909916.2
3,3,1.0,XP_052500153.1,XP_025149986.2,XP_014337826.1
3,3,1.0,XP_052500154.1,XP_006057508.3,XP_005909921.1
3,3,1.0,XP_052500155.1,XP_006057501.1,XP_005909918.1
3,3,1.0,XP_052500157.1,XP_006057509.3,XP_014338455.2
3,3,1.0,XP_052500160.1,XP_006064518.1,XP_005897834.1
3,3,1.0,XP_052500168.1,XP_006070752.1,XP_005907117.1
3,3,1.0,XP_052500170.1,XP_006065177.3,XP_005904608.1
3,3,1.0,XP_052500173.1,XP_006059552.1,XP_005894631.2
3,3,1.0,XP_052500174.1,XP_006070916.1,XP_005891771.1
3,3,1.0,XP_052500175.1,XP_044804497.1,XP_070230972.1
3,3,1.0,XP_052500176.1,XP_045021581.1,XP_005905482.1
3,3,1.0,XP_052500179.1,XP_025148909.1,XP_070230941.1
3,3,1.0,XP_052500183.1,XP_006066591.3,XP_070229634.1
3,3,1.0,XP_052500184.1,XP_006055371.2,XP_005891793.1
3,3,1.0,XP_052500185.1,XP_006050642.2,XP_070230973.1
3,3,1.0,XP_052500189.1,XP_006066611.1,XP_005888062.1
3,3,1.0,XP_052500191.1,XP_006042575.3,XP_005896042.2
3,3,1.0,XP_052500192.1,XP_006044507.2,XP_014335994.2
3,3,1.0,XP_052500194.1,NP_001277761.1,XP_005888437.1
3,3,1.0,XP_052500201.1,XP_006046821.1,XP_005890810.1
3,3,1.0,XP_052500204.1,XP_006065164.1,XP_005904601.1
3,3,1.0,XP_052500206.1,XP_006050761.3,XP_005891763.2
3,3,1.0,XP_052500215.1,XP_006063982.1,XP_070230918.1
3,3,1.0,XP_052500218.1,XP_006042577.1,XP_005896026.1
3,3,1.0,XP_052500219.1,XP_006057978.2,XP_005897952.1
3,3,1.0,XP_052500220.1,XP_006070901.1,XP_005900221.2
3,3,1.0,XP_052500221.1,XP_006047877.2,XP_070230094.1
3,3,1.0,XP_052500222.1,XP_006066588.4,XP_070229636.1
3,3,1.0,XP_052500224.1,XP_045017826.1,XP_070230810.1
3,3,1.0,XP_052500227.1,XP_006051480.1,XP_070232192.1
3,3,1.0,XP_052500231.1,XP_006052803.2,XP_005909786.2
3,3,1.0,XP_052500233.1,XP_006045165.1,XP_014335607.1
3,3,1.0,XP_052500234.1,XP_025149694.3,XP_005898349.2
3,3,1.0,XP_052500236.1,XP_006058929.1,XP_005893496.1
3,3,1.0,XP_052500238.1,XP_006062741.3,XP_005900277.2
3,3,1.0,XP_052500239.1,XP_044804624.2,XP_014337050.2
3,3,1.0,XP_052500240.1,XP_044803628.1,XP_070230957.1
3,3,1.0,XP_052500243.1,XP_006080307.1,XP_005907595.1
3,3,1.0,XP_052500244.1,XP_006069426.1,XP_070230830.1
3,3,1.0,XP_052500245.1,XP_006052789.1,XP_005892794.1
3,3,1.0,XP_052500247.1,XP_006043785.3,XP_014332273.2
3,3,1.0,XP_052500248.1,XP_006071551.1,XP_005898440.1
3,3,1.0,XP_052500250.1,XP_006080826.4,XP_070229593.1
3,3,1.0,XP_052500252.1,XP_044804441.2,XP_070229594.1
3,3,1.0,XP_052500259.1,XP_006071552.1,XP_005898441.1
3,3,1.0,XP_052500262.1,XP_006050619.1,XP_005890491.2
3,3,1.0,XP_052500263.1,XP_006046815.1,XP_070229857.1
3,3,1.0,XP_052500264.1,XP_044804657.1,XP_005909070.2
3,3,1.0,XP_052500265.1,XP_006070054.2,XP_005897759.1
3,3,1.0,XP_052500266.1,XP_006070064.2,XP_005897761.2
3,3,1.0,XP_052500267.1,NP_001277823.1,XP_005888427.1
3,3,1.0,XP_052500270.1,XP_025140884.1,XP_005893483.1
3,3,1.0,XP_052500274.1,XP_006057961.2,XP_070229381.1
3,3,1.0,XP_052500276.1,XP_006043786.2,XP_005909215.2
3,3,1.0,XP_052500277.1,XP_025148903.2,XP_070230942.1
3,3,1.0,XP_052500278.1,XP_006047749.2,XP_005904205.2
3,3,1.0,XP_052500279.1,XP_006069468.1,XP_005908452.1
3,3,1.0,XP_052500280.1,XP_006073509.1,XP_005897573.2
3,3,1.0,XP_052500281.1,XP_025128556.3,XP_070215907.1
3,3,1.0,XP_052500282.1,XP_025148498.1,XP_070230430.1
3,3,1.0,XP_052500284.1,XP_006075936.3,XP_005911273.2
3,3,1.0,XP_052500286.1,XP_025148147.2,XP_070230764.1
3,3,1.0,XP_052500288.1,XP_006050539.4,XP_070230960.1
3,3,1.0,XP_052500289.1,XP_006058018.2,XP_005898387.2
3,3,1.0,XP_052500290.1,XP_006069466.1,XP_005908451.1
3,3,1.0,XP_052500291.1,NP_001277769.1,XP_005888425.1
3,3,1.0,XP_052500292.1,XP_006071519.1,XP_070215050.1
3,3,1.0,XP_052500294.1,XP_044803441.1,XP_070230855.1
3,3,1.0,XP_052500295.1,XP_006044652.2,XP_070230977.1
3,3,1.0,XP_052500296.1,XP_006047933.3,XP_005888383.1
3,3,1.0,XP_052500298.1,XP_006052743.1,XP_005902644.1
3,3,1.0,XP_052500299.1,XP_044804644.2,XP_014335881.1
3,3,1.0,XP_052500303.1,XP_006065134.1,XP_005890481.1
3,3,1.0,XP_052500304.1,XP_006080431.1,XP_005910490.1
3,3,1.0,XP_052500305.1,XP_044803973.1,XP_005901820.2
3,3,1.0,XP_052500306.1,XP_006040991.1,XP_005901116.3
3,3,1.0,XP_052500307.1,XP_006069469.2,XP_005902928.1
3,3,1.0,XP_052500308.1,XP_006050614.4,XP_070230975.1
3,3,1.0,XP_052500309.1,XP_025148342.3,XP_070229096.1
3,3,1.0,XP_052500310.1,XP_025148341.2,XP_070230585.1
3,3,1.0,XP_052500314.1,XP_045022669.1,XP_070229664.1
3,3,1.0,XP_052500316.1,XP_006042975.1,XP_070230950.1
3,3,1.0,XP_052500317.1,XP_025149776.2,XP_005899368.2
3,3,1.0,XP_052500318.1,XP_025149923.2,XP_070230829.1
3,3,1.0,XP_052500319.1,XP_006057512.2,XP_005910504.1
3,3,1.0,XP_052500320.1,XP_006057513.3,XP_005910505.2
3,3,1.0,XP_052500321.1,XP_045022514.1,XP_070229097.1
3,3,1.0,XP_052500325.1,XP_006070066.1,XP_005910846.2
3,3,1.0,XP_052500326.1,XP_006047930.1,XP_070230048.1
3,3,1.0,XP_052500337.1,XP_044803719.1,XP_070230948.1
3,3,1.0,XP_052500345.1,XP_006070053.2,XP_005897758.1
3,3,1.0,XP_052500346.1,XP_006077782.3,XP_005890775.2
3,3,1.0,XP_052500347.1,XP_025148566.1,XP_070230393.1
3,3,1.0,XP_052500348.1,XP_025127816.1,XP_005909420.2
3,3,1.0,XP_052500349.1,XP_006069450.3,XP_005906687.2
3,3,1.0,XP_052500351.1,XP_006069460.3,XP_070230671.1
3,3,1.0,XP_052500353.1,XP_044804242.1,XP_070230894.1
3,3,1.0,XP_052500354.1,XP_045022736.1,XP_070230986.1
3,3,1.0,XP_052500355.1,XP_006044494.2,XP_005910918.2
3,3,1.0,XP_052500356.1,NP_001277800.1,XP_005888438.1
3,3,1.0,XP_052500360.1,XP_025148000.3,XP_070229255.1
3,3,1.0,XP_052500362.1,XP_025149582.2,XP_070229382.1
3,3,1.0,XP_052500363.1,XP_025149404.1,XP_005900577.1
3,3,1.0,XP_052500364.1,XP_044804013.2,XP_070229877.1
3,3,1.0,XP_052500369.1,XP_006044651.2,XP_005890487.2
3,3,1.0,XP_052500372.1,XP_006069437.2,XP_005906685.1
3,3,1.0,XP_052500373.1,XP_006058074.2,XP_005898365.2
3,3,1.0,XP_052500379.1,XP_006069475.1,XP_014335879.1
3,3,1.0,XP_052500387.1,XP_006052813.4,XP_014338418.1
3,3,1.0,XP_052500388.1,XP_006052814.1,XP_070230846.1
3,3,1.0,XP_052500390.1,XP_006052815.1,XP_005909789.2
3,3,1.0,XP_052500391.1,XP_006052816.1,XP_005909788.1
3,3,1.0,XP_052500392.1,XP_006067183.2,XP_005909077.2
3,3,1.0,XP_052500399.1,XP_045022556.1,XP_070230145.1
3,3,1.0,XP_052500408.1,XP_025128078.2,XP_070216138.1
3,3,1.0,XP_052500409.1,XP_025127817.1,XP_070216569.1
3,3,1.0,XP_052500410.1,XP_025128794.3,XP_070216137.1
3,3,1.0,XP_052500411.1,XP_044790199.1,XP_070214973.1
3,3,1.0,XP_052500420.1,XP_044796334.2,XP_014332931.2
3,3,1.0,XP_052500423.1,XP_006066756.1,XP_005903088.3
3,3,1.0,XP_052500428.1,XP_006057391.3,XP_005903057.2
3,3,1.0,XP_052500434.1,XP_045020914.1,XP_005892622.1
3,3,1.0,XP_052500437.1,XP_044795613.1,XP_005892623.1
3,3,1.0,XP_052500440.1,XP_006060318.2,XP_005900127.1
3,3,1.0,XP_052500441.1,XP_006080022.1,XP_070231204.1
3,3,1.0,XP_052500446.1,XP_006057389.1,XP_005903059.1
3,3,1.0,XP_052500456.1,XP_045021000.1,XP_005897555.1
3,3,1.0,XP_052500462.1,XP_006080679.1,XP_005897536.1
3,3,1.0,XP_052500465.1,XP_006042025.1,XP_005903118.2
3,3,1.0,XP_052500469.1,XP_006057398.1,XP_070231599.1
3,3,1.0,XP_052500471.1,XP_006062908.3,XP_070240770.1
3,3,1.0,XP_052500473.1,XP_044796360.2,XP_070231228.1
3,3,1.0,XP_052500479.1,XP_006062896.1,XP_005901673.2
3,3,1.0,XP_052500483.1,XP_006057280.1,XP_005887909.3
3,3,1.0,XP_052500487.1,XP_044794387.2,XP_070231035.1
3,3,1.0,XP_052500492.1,XP_045020655.1,XP_014337006.1
3,3,1.0,XP_052500494.1,XP_006044878.3,XP_005893425.1
3,3,1.0,XP_052500495.1,XP_044795999.1,XP_070231030.1
3,3,1.0,XP_052500496.1,XP_025137597.3,XP_070223048.1
3,3,1.0,XP_052500499.1,XP_045021035.1,XP_014338214.2
3,3,1.0,XP_052500503.1,XP_044795328.1,XP_070245407.1
3,3,1.0,XP_052500514.1,XP_045020657.1,XP_014336402.2
3,3,1.0,XP_052500516.1,XP_025137938.2,XP_005908487.1
3,3,1.0,XP_052500518.1,XP_006069142.4,XP_070231018.1
3,3,1.0,XP_052500523.1,XP_025134950.1,XP_070232163.1
3,3,1.0,XP_052500529.1,XP_006054231.2,XP_005889564.3
3,3,1.0,XP_052500531.1,XP_025138147.2,XP_070232162.1
3,3,1.0,XP_052500532.1,XP_044796510.1,XP_070232165.1
3,3,1.0,XP_052500534.1,XP_006058919.1,XP_005895872.2
3,3,1.0,XP_052500539.1,XP_006079472.1,XP_070231261.1
3,3,1.0,XP_052500542.1,XP_006054214.1,XP_005889554.1
3,3,1.0,XP_052500543.1,XP_006054070.1,XP_005899989.1
3,3,1.0,XP_052500546.1,XP_044796394.1,XP_070231190.1
3,3,1.0,XP_052500553.1,XP_025137913.1,XP_070231308.1
3,3,1.0,XP_052500554.1,XP_006066766.1,XP_005903078.2
3,3,1.0,XP_052500556.1,XP_006071780.3,XP_070215443.1
3,3,1.0,XP_052500568.1,XP_006070950.1,XP_005902332.1
3,3,1.0,XP_052500574.1,XP_006066764.1,XP_005903081.1
3,3,1.0,XP_052500575.1,XP_006073655.4,XP_005910033.2
3,3,1.0,XP_052500581.1,XP_006073676.2,XP_014338520.2
3,3,1.0,XP_052500582.1,XP_045021033.1,XP_070231642.1
3,3,1.0,XP_052500585.1,XP_025137893.1,XP_005895658.2
3,3,1.0,XP_052500587.1,XP_006067745.1,XP_005887907.2
3,3,1.0,XP_052500588.1,XP_006073674.3,XP_005910030.2
3,3,1.0,XP_052500592.1,XP_025137348.2,XP_070231930.1
3,3,1.0,XP_052500593.1,XP_025137349.2,XP_070231929.1
3,3,1.0,XP_052500605.1,NP_001277842.1,XP_005902365.2
3,3,1.0,XP_052500606.1,XP_006073677.4,XP_014338521.2
3,3,1.0,XP_052500611.1,XP_006073675.3,XP_005910031.2
3,3,1.0,XP_052500613.1,XP_006061885.1,XP_005892619.1
3,3,1.0,XP_052500624.1,XP_006063164.3,XP_005901894.1
3,3,1.0,XP_052500625.1,XP_006063163.3,XP_005901892.1
3,3,1.0,XP_052500626.1,XP_006063166.1,XP_005901895.1
3,3,1.0,XP_052500627.1,XP_006063168.2,XP_005901897.2
3,3,1.0,XP_052500630.1,XP_006060304.2,XP_005886749.1
3,3,1.0,XP_052500638.1,XP_006073654.4,XP_005910032.1
3,3,1.0,XP_052500640.1,XP_006061612.1,XP_070231279.1
3,3,1.0,XP_052500658.1,XP_006064424.1,XP_005900839.1
3,3,1.0,XP_052500663.1,XP_006064123.4,XP_005904137.2
3,3,1.0,XP_052500679.1,XP_006043444.3,XP_005906638.1
3,3,1.0,XP_052500683.1,XP_006066907.1,XP_014335220.1
3,3,1.0,XP_052500685.1,NP_001277795.1,XP_070231466.1
3,3,1.0,XP_052500688.1,XP_044796284.1,XP_070231287.1
3,3,1.0,XP_052500693.1,XP_025137471.1,XP_005900850.2
3,3,1.0,XP_052500695.1,XP_006063556.2,XP_005911211.2
3,3,1.0,XP_052500699.1,XP_025137210.1,XP_070232069.1
3,3,1.0,XP_052500703.1,XP_025137445.1,XP_014335260.1
3,3,1.0,XP_052500704.1,XP_006069611.2,XP_005909216.2
3,3,1.0,XP_052500707.1,XP_006068251.1,XP_070231938.1
3,3,1.0,XP_052500723.1,XP_044796417.2,XP_070231162.1
3,3,1.0,XP_052500725.1,XP_006062676.1,XP_070231060.1
3,3,1.0,XP_052500726.1,XP_006062677.1,XP_070231061.1
3,3,1.0,XP_052500729.1,XP_006063501.3,XP_005906045.2
3,3,1.0,XP_052500731.1,XP_006063500.2,XP_070231029.1
3,3,1.0,XP_052500732.1,XP_006063524.1,XP_005906037.1
3,3,1.0,XP_052500733.1,XP_006063499.4,XP_005906057.2
3,3,1.0,XP_052500735.1,XP_006063518.3,XP_014337002.2
3,3,1.0,XP_052500736.1,XP_006063520.4,XP_005906039.1
3,3,1.0,XP_052500738.1,XP_025137558.3,XP_070231704.1
3,3,1.0,XP_052500739.1,XP_006063514.3,XP_070231707.1
3,3,1.0,XP_052500740.1,XP_006080990.4,XP_070232206.1
3,3,1.0,XP_052500741.1,XP_006063515.2,XP_005906043.1
3,3,1.0,XP_052500744.1,XP_006061870.1,XP_005892626.2
3,3,1.0,XP_052500747.1,XP_006047082.1,XP_005906637.1
3,3,1.0,XP_052500765.1,XP_006078988.2,XP_005902914.2
3,3,1.0,XP_052500772.1,XP_025137201.2,XP_070232242.1
3,3,1.0,XP_052500774.1,XP_044796480.1,XP_070245832.1
3,3,1.0,XP_052500776.1,XP_006074473.1,XP_005893049.1
3,3,1.0,XP_052500781.1,XP_006074472.1,XP_005893048.1
3,3,1.0,XP_052500798.1,XP_006060322.1,XP_005909198.2
3,3,1.0,XP_052500799.1,XP_006079470.1,XP_070231259.1
3,3,1.0,XP_052500807.1,XP_006054004.1,XP_005886719.1
3,3,1.0,XP_052500818.1,XP_006057291.2,XP_070231860.1
3,3,1.0,XP_052500821.1,XP_006068258.1,XP_005891427.1
3,3,1.0,XP_052500825.1,XP_006057379.1,XP_070231591.1
3,3,1.0,XP_052500829.1,XP_006066767.1,XP_005903077.1
3,3,1.0,XP_052500830.1,XP_025138158.1,XP_070231071.1
3,3,1.0,XP_052500838.1,XP_025137185.1,XP_070232097.1
3,3,1.0,XP_052500841.1,XP_045020935.1,XP_070227118.1
3,3,1.0,XP_052500844.1,XP_006050197.3,XP_070231899.1
3,3,1.0,XP_052500851.1,XP_006045477.1,XP_014335634.2
3,3,1.0,XP_052500856.1,XP_045021032.1,XP_070231668.1
3,3,1.0,XP_052500857.1,XP_006061286.1,XP_005902537.2
3,3,1.0,XP_052500859.1,XP_006061264.3,XP_005901146.1
3,3,1.0,XP_052500861.1,XP_006064386.1,XP_005900818.1
3,3,1.0,XP_052500875.1,XP_025137378.3,XP_005897531.2
3,3,1.0,XP_052500876.1,XP_025138171.2,XP_005886776.2
3,3,1.0,XP_052500885.1,XP_006069604.1,XP_005899086.1
3,3,1.0,XP_052500890.1,XP_006050196.1,XP_005900083.2
3,3,1.0,XP_052500892.1,XP_006068254.1,XP_005891429.1
3,3,1.0,XP_052500894.1,XP_006066752.1,XP_005903091.1
3,3,1.0,XP_052500896.1,XP_006056752.3,XP_014338355.2
3,3,1.0,XP_052500897.1,XP_006054224.1,XP_005889429.2
3,3,1.0,XP_052500899.1,XP_006064383.1,XP_070231803.1
3,3,1.0,XP_052500903.1,XP_006057403.1,XP_005903047.1
3,3,1.0,XP_052500907.1,XP_006076511.1,XP_005906970.1
3,3,1.0,XP_052500909.1,XP_006064391.1,XP_005900820.1
3,3,1.0,XP_052500910.1,XP_006068257.1,XP_005891433.1
3,3,1.0,XP_052500912.1,XP_025137092.2,XP_070232254.1
3,3,1.0,XP_052500914.1,XP_025137259.1,XP_070232227.1
3,3,1.0,XP_052500915.1,XP_006060326.1,XP_005909200.1
3,3,1.0,XP_052500916.1,XP_006068048.3,XP_005887261.2
3,3,1.0,XP_052500921.1,XP_006063814.1,XP_005892822.1
3,3,1.0,XP_052500924.1,XP_045021046.1,XP_070231590.1
3,3,1.0,XP_052500926.1,XP_025137528.1,XP_005911213.2
3,3,1.0,XP_052500931.1,XP_006066759.1,XP_005903084.2
3,3,1.0,XP_052500932.1,XP_006068042.1,XP_005887255.2
3,3,1.0,XP_052500937.1,XP_025137809.3,XP_014336399.2
3,3,1.0,XP_052500938.1,XP_006060506.1,XP_005903104.1
3,3,1.0,XP_052500942.1,XP_006046752.1,XP_005889625.1
3,3,1.0,XP_052500948.1,XP_006068312.3,XP_005909552.2
3,3,1.0,XP_052500960.1,XP_006073664.1,XP_005908649.1
3,3,1.0,XP_052500967.1,XP_006074479.1,XP_005893050.1
3,3,1.0,XP_052500979.1,XP_025137207.1,XP_005904865.2
3,3,1.0,XP_052500984.1,XP_025137487.1,XP_070231762.1
3,3,1.0,XP_052500985.1,XP_025137488.1,XP_005900845.2
3,3,1.0,XP_052500991.1,XP_006060502.1,XP_005903107.1
3,3,1.0,XP_052500993.1,XP_025139757.2,XP_070214399.1
3,3,1.0,XP_052500994.1,XP_006060501.3,XP_005903108.1
3,3,1.0,XP_052500998.1,XP_006057292.1,XP_070231855.1
3,3,1.0,XP_052501006.1,XP_006064374.1,XP_070232249.1
3,3,1.0,XP_052501013.1,XP_025137545.3,XP_005906034.1
3,3,1.0,XP_052501014.1,XP_006064422.1,XP_005900833.1
3,3,1.0,XP_052501016.1,XP_006060332.2,XP_005909210.1
3,3,1.0,XP_052501020.1,XP_006069135.1,XP_014333654.2
3,3,1.0,XP_052501021.1,XP_025137410.2,XP_005893042.1
3,3,1.0,XP_052501022.1,XP_006054192.4,XP_005889563.2
3,3,1.0,XP_052501024.1,XP_006068029.4,XP_005901906.2
3,3,1.0,XP_052501026.1,XP_006064380.1,XP_005910658.1
3,3,1.0,XP_052501029.1,XP_006063493.1,XP_005897088.1
3,3,1.0,XP_052501033.1,XP_025137593.1,XP_005897085.1
3,3,1.0,XP_052501035.1,XP_025140140.1,XP_005890320.1
3,3,1.0,XP_052501037.1,XP_006067744.1,XP_005887908.2
3,3,1.0,XP_052501039.1,NP_001306727.1,XP_005903903.1
3,3,1.0,XP_052501047.1,XP_006047985.2,XP_005895373.1
3,3,1.0,XP_052501050.1,XP_006072329.1,XP_005901902.1
3,3,1.0,XP_052501051.1,XP_006072330.1,XP_014335635.1
3,3,1.0,XP_052501053.1,XP_025137332.1,XP_005891423.1
3,3,1.0,XP_052501056.1,XP_025140197.2,XP_070214496.1
3,3,1.0,XP_052501060.1,XP_025137361.2,XP_070231921.1
3,3,1.0,XP_052501062.1,XP_006064441.3,XP_005900844.1
3,3,1.0,XP_052501066.1,XP_006057287.1,XP_070231861.1
3,3,1.0,XP_052501068.1,XP_006057663.1,XP_005905494.2
3,3,1.0,XP_052501069.1,XP_025135091.3,XP_014337234.2
3,3,1.0,XP_052501071.1,XP_006064125.1,XP_005904141.1
3,3,1.0,XP_052501077.1,XP_006054204.3,XP_005889552.2
3,3,1.0,XP_052501083.1,XP_006079464.2,XP_005893385.1
3,3,1.0,XP_052501088.1,XP_025137131.1,XP_005886743.1
3,3,1.0,XP_052501089.1,XP_025122711.3,XP_014333791.2
3,3,1.0,XP_052501090.1,XP_006063539.2,XP_070231717.1
3,3,1.0,XP_052501091.1,XP_006063135.3,XP_005895906.1
3,3,1.0,XP_052501097.1,XP_006069607.1,XP_005899089.1
3,3,1.0,XP_052501101.1,XP_006080027.2,XP_070231200.1
3,3,1.0,XP_052501104.1,XP_044794344.2,XP_005897087.2
3,3,1.0,XP_052501109.1,XP_025137395.3,XP_005887905.1
3,3,1.0,XP_052501114.1,XP_025137770.1,XP_070231469.1
3,3,1.0,XP_052501116.1,XP_025137226.1,XP_005901406.1
3,3,1.0,XP_052501126.1,XP_025137315.2,XP_005891079.1
3,3,1.0,XP_052501127.1,XP_025137098.1,XP_070232133.1
3,3,1.0,XP_052501131.1,XP_006057380.1,XP_014336034.2
3,3,1.0,XP_052501132.1,XP_006074235.3,XP_070231122.1
3,3,1.0,XP_052501133.1,XP_006054069.3,XP_070232199.1
3,3,1.0,XP_052501134.1,XP_006068043.4,XP_070231338.1
3,3,1.0,XP_052501136.1,XP_006063540.1,XP_005906028.1
3,3,1.0,XP_052501139.1,XP_006078552.3,XP_070231385.1
3,3,1.0,XP_052501141.1,XP_006075663.2,XP_005904868.2
3,3,1.0,XP_052501143.1,XP_006050208.1,XP_070231884.1
3,3,1.0,XP_052501144.1,XP_045020974.1,XP_070231957.1
3,3,1.0,XP_052501149.1,XP_006080675.3,XP_005897534.1
3,3,1.0,XP_052501151.1,XP_006067927.1,XP_005908486.1
3,3,1.0,XP_052501152.1,XP_006067935.1,XP_005904135.2
3,3,1.0,XP_052501155.1,XP_025137535.2,XP_005911980.2
3,3,1.0,XP_052501156.1,XP_006041006.1,XP_070231671.1
3,3,1.0,XP_052501159.1,XP_025137318.3,XP_014336681.1
3,3,1.0,XP_052501160.1,XP_006050332.2,XP_070227891.1
3,3,1.0,XP_052501161.1,XP_025134925.2,XP_005907432.2
3,3,1.0,XP_052501163.1,XP_006068255.1,XP_005891430.1
3,3,1.0,XP_052501164.1,XP_006047990.1,XP_070231612.1
3,3,1.0,XP_052501169.1,XP_006050331.1,XP_005901255.2
3,3,1.0,XP_052501174.1,XP_006063529.2,XP_005906030.2
